scenario,scenario_label,T_multiplier,generation,member,nsga2_front,q_total_from_wells,lpr:total_combined:bdpl
T_plus_10,T +10%,1.1,35,gen=24_member=4059_pso,1,,1.43377
T_plus_10,T +10%,1.1,35,156,1,,4.64961
T_plus_10,T +10%,1.1,35,gen=34_member=5696_pso,1,,0.985283
T_plus_10,T +10%,1.1,35,gen=28_member=4671_pso,1,,3.5337
T_plus_10,T +10%,1.1,35,gen=34_member=5823_pso,1,,2.98358
T_plus_10,T +10%,1.1,35,gen=27_member=4624_pso,1,,3.30573
T_plus_10,T +10%,1.1,35,gen=32_member=5474_pso,1,,1.58954
T_plus_10,T +10%,1.1,35,gen=31_member=5317_pso,2,,3.1647
T_plus_10,T +10%,1.1,35,gen=28_member=4675_pso,1,,0.896522
T_plus_10,T +10%,1.1,35,gen=28_member=4815_pso,1,,1.18222
T_plus_10,T +10%,1.1,35,10,1,,4.71545
T_plus_10,T +10%,1.1,35,gen=25_member=4279_pso,1,,3.37962
T_plus_10,T +10%,1.1,35,gen=30_member=5081_pso,1,,3.10026
T_plus_10,T +10%,1.1,35,gen=28_member=4724_pso,1,,2.83052
T_plus_10,T +10%,1.1,35,gen=31_member=5318_pso,1,,1.13571
T_plus_10,T +10%,1.1,35,gen=31_member=5215_pso,1,,1.88044
T_plus_10,T +10%,1.1,35,gen=32_member=5490_pso,1,,3.47388
T_plus_10,T +10%,1.1,35,gen=33_member=5568_pso,1,,1.39837
T_plus_10,T +10%,1.1,35,gen=32_member=5381_pso,1,,1.95922
T_plus_10,T +10%,1.1,35,gen=31_member=5245_pso,1,,1.93055
T_plus_10,T +10%,1.1,35,gen=32_member=5394_pso,2,,4.06372
T_plus_10,T +10%,1.1,35,gen=31_member=5257_pso,1,,4.02244
T_plus_10,T +10%,1.1,35,gen=28_member=4783_pso,1,,2.00115
T_plus_10,T +10%,1.1,35,gen=33_member=5661_pso,1,,4.22044
T_plus_10,T +10%,1.1,35,gen=31_member=5314_pso,2,,3.42932
T_plus_10,T +10%,1.1,35,gen=34_member=5774_pso,1,,4.5455
T_plus_10,T +10%,1.1,35,gen=32_member=5484_pso,1,,1.52862
T_plus_10,T +10%,1.1,35,gen=25_member=4242_pso,1,,1.70005
T_plus_10,T +10%,1.1,35,gen=22_member=3700_pso,1,,0.948078
T_plus_10,T +10%,1.1,35,gen=32_member=5403_pso,1,,4.15919
T_plus_10,T +10%,1.1,35,gen=27_member=4568_pso,1,,1.62533
T_plus_10,T +10%,1.1,35,gen=34_member=5697_pso,2,,1.11698
T_plus_10,T +10%,1.1,35,gen=32_member=5431_pso,2,,2.17639
T_plus_10,T +10%,1.1,35,gen=33_member=5523_pso,1,,1.55606
T_plus_10,T +10%,1.1,35,gen=31_member=5306_pso,2,,3.87525
T_plus_10,T +10%,1.1,35,gen=27_member=4545_pso,1,,3.09806
T_plus_10,T +10%,1.1,35,gen=33_member=5614_pso,1,,1.73421
T_plus_10,T +10%,1.1,35,gen=33_member=5595_pso,1,,3.84913
T_plus_10,T +10%,1.1,35,gen=32_member=5338_pso,1,,3.33146
T_plus_10,T +10%,1.1,35,gen=31_member=5205_pso,1,,3.57487
T_plus_10,T +10%,1.1,35,gen=32_member=5358_pso,1,,3.36267
T_plus_10,T +10%,1.1,35,gen=28_member=4652_pso,1,,4.26269
T_plus_10,T +10%,1.1,35,gen=29_member=4958_pso,1,,1.26017
T_plus_10,T +10%,1.1,35,gen=31_member=5228_pso,1,,3.78377
T_plus_10,T +10%,1.1,35,gen=22_member=3712_pso,1,,2.50869
T_plus_10,T +10%,1.1,35,gen=31_member=5167_pso,1,,1.3706
T_plus_10,T +10%,1.1,35,gen=27_member=4502_pso,1,,2.36143
T_plus_10,T +10%,1.1,35,gen=25_member=4212_pso,1,,1.65963
T_plus_10,T +10%,1.1,35,gen=27_member=4497_pso,1,,4.19762
T_plus_10,T +10%,1.1,35,gen=25_member=4184_pso,1,,2.80274
T_plus_10,T +10%,1.1,35,gen=32_member=5465_pso,1,,2.24251
T_plus_10,T +10%,1.1,35,gen=31_member=5188_pso,1,,1.06012
T_plus_10,T +10%,1.1,35,gen=33_member=5575_pso,1,,2.2663
T_plus_10,T +10%,1.1,35,gen=33_member=5641_pso,1,,2.57513
T_plus_10,T +10%,1.1,35,gen=30_member=5132_pso,1,,3.73417
T_plus_10,T +10%,1.1,35,gen=33_member=5561_pso,1,,2.71922
T_plus_10,T +10%,1.1,35,gen=33_member=5537_pso,1,,3.82635
T_plus_10,T +10%,1.1,35,gen=24_member=3998_pso,1,,1.0284
T_plus_10,T +10%,1.1,35,gen=22_member=3723_pso,1,,4.10034
T_plus_10,T +10%,1.1,35,gen=31_member=5301_pso,1,,4.12886
T_plus_10,T +10%,1.1,35,gen=33_member=5524_pso,1,,2.59417
T_plus_10,T +10%,1.1,35,gen=29_member=4822_pso,1,,4.36941
T_plus_10,T +10%,1.1,35,gen=27_member=4540_pso,1,,2.74976
T_plus_10,T +10%,1.1,35,gen=31_member=5187_pso,1,,1.08318
T_plus_10,T +10%,1.1,35,gen=23_member=3897_pso,1,,1.81806
T_plus_10,T +10%,1.1,35,gen=29_member=4884_pso,1,,3.6724
T_plus_10,T +10%,1.1,35,gen=31_member=5267_pso,1,,1.3188
T_plus_10,T +10%,1.1,35,gen=26_member=4373_pso,1,,2.86883
T_plus_10,T +10%,1.1,35,gen=20_member=3329_pso,2,,1.76386
T_plus_10,T +10%,1.1,35,gen=29_member=4957_pso,1,,3.80527
T_plus_10,T +10%,1.1,35,gen=31_member=5310_pso,1,,3.54971
T_plus_10,T +10%,1.1,35,gen=27_member=4488_pso,1,,1.79787
T_plus_10,T +10%,1.1,35,gen=28_member=4810_pso,1,,2.92038
T_plus_10,T +10%,1.1,35,gen=25_member=4221_pso,1,,3.94222
T_plus_10,T +10%,1.1,35,gen=20_member=3340_pso,1,,2.34621
T_plus_10,T +10%,1.1,35,gen=32_member=5375_pso,2,,1.20313
T_plus_10,T +10%,1.1,35,gen=33_member=5665_pso,2,,3.71043
T_plus_10,T +10%,1.1,35,gen=29_member=4899_pso,1,,4.33488
T_plus_10,T +10%,1.1,35,gen=28_member=4764_pso,1,,2.61869
T_plus_10,T +10%,1.1,35,gen=26_member=4345_pso,1,,2.04327
T_plus_10,T +10%,1.1,35,gen=27_member=4538_pso,1,,2.93817
T_plus_10,T +10%,1.1,35,gen=34_member=5810_pso,1,,2.47089
T_plus_10,T +10%,1.1,35,gen=25_member=4140_pso,1,,2.95981
T_plus_10,T +10%,1.1,35,gen=31_member=5261_pso,1,,2.68448
T_plus_10,T +10%,1.1,35,gen=34_member=5835_pso,1,,0.859642
T_plus_10,T +10%,1.1,35,gen=19_member=3175_pso,1,,2.3914
T_plus_10,T +10%,1.1,35,gen=30_member=5154_pso,1,,2.4158
T_plus_10,T +10%,1.1,35,gen=26_member=4366_pso,1,,3.65002
T_plus_10,T +10%,1.1,35,gen=28_member=4779_pso,2,,3.6305
T_plus_10,T +10%,1.1,35,gen=32_member=5399_pso,1,,1.29396
T_plus_10,T +10%,1.1,35,gen=27_member=4574_pso,1,,2.77195
T_plus_10,T +10%,1.1,35,gen=27_member=4529_pso,1,,2.30025
T_plus_10,T +10%,1.1,35,gen=21_member=3518_pso,1,,2.66474
T_plus_10,T +10%,1.1,35,gen=34_member=5710_pso,1,,4.41264
T_plus_10,T +10%,1.1,35,gen=24_member=3984_pso,1,,2.21036
T_plus_10,T +10%,1.1,35,gen=27_member=4476_pso,2,,4.3018
T_plus_10,T +10%,1.1,35,gen=33_member=5531_pso,1,,4.39753
T_plus_10,T +10%,1.1,35,gen=29_member=4870_pso,1,,0.927277
T_plus_10,T +10%,1.1,35,gen=33_member=5560_pso,1,,1.71493
T_plus_10,T +10%,1.1,35,gen=21_member=3460_pso,2,,1.77691
T_plus_10,T +10%,1.1,35,gen=33_member=5528_pso,1,,1.28285
T_plus_10,T +10%,1.1,35,gen=30_member=5087_pso,1,,3.18696
T_plus_10,T +10%,1.1,35,gen=34_member=5752_pso,1,,4.27051
T_plus_10,T +10%,1.1,35,gen=32_member=5350_pso,1,,3.92309
T_plus_10,T +10%,1.1,35,gen=31_member=5286_pso,1,,2.89727
T_plus_10,T +10%,1.1,35,gen=31_member=5219_pso,1,,2.21108
T_plus_10,T +10%,1.1,35,gen=34_member=5692_pso,1,,1.2228
T_plus_10,T +10%,1.1,35,gen=30_member=5030_pso,1,,1.02907
T_plus_10,T +10%,1.1,35,gen=32_member=5485_pso,1,,3.46969
T_plus_10,T +10%,1.1,35,gen=26_member=4435_pso,1,,2.53828
T_plus_10,T +10%,1.1,35,gen=21_member=3599_pso,1,,2.78545
T_plus_10,T +10%,1.1,35,gen=32_member=5469_pso,1,,1.35269
T_plus_10,T +10%,1.1,35,gen=29_member=4915_pso,1,,2.72844
T_plus_10,T +10%,1.1,35,gen=27_member=4499_pso,2,,4.14392
T_plus_10,T +10%,1.1,35,gen=29_member=4842_pso,1,,4.32946
T_plus_10,T +10%,1.1,35,gen=34_member=5804_pso,2,,2.08632
T_plus_10,T +10%,1.1,35,gen=29_member=4872_pso,1,,1.64247
T_plus_10,T +10%,1.1,35,gen=30_member=5158_pso,1,,2.51746
T_plus_10,T +10%,1.1,35,gen=33_member=5530_pso,1,,3.59838
T_plus_10,T +10%,1.1,35,gen=26_member=4318_pso,1,,3.20312
T_plus_10,T +10%,1.1,35,gen=32_member=5495_pso,1,,2.1367
T_plus_10,T +10%,1.1,35,gen=34_member=5780_pso,1,,1.94016
T_plus_10,T +10%,1.1,35,gen=26_member=4397_pso,1,,2.10105
T_plus_10,T +10%,1.1,35,gen=24_member=4026_pso,1,,2.44591
T_plus_10,T +10%,1.1,35,gen=28_member=4715_pso,1,,4.00528
T_plus_10,T +10%,1.1,35,gen=25_member=4211_pso,1,,2.32078
T_plus_10,T +10%,1.1,35,gen=29_member=4882_pso,1,,3.44223
T_plus_10,T +10%,1.1,35,gen=30_member=5016_pso,1,,4.3784
T_plus_10,T +10%,1.1,35,gen=34_member=5765_pso,1,,2.06421
T_plus_10,T +10%,1.1,35,gen=34_member=5820_pso,1,,2.15857
T_plus_10,T +10%,1.1,35,gen=28_member=4727_pso,2,,1.84115
T_plus_10,T +10%,1.1,35,gen=27_member=4589_pso,1,,4.3048
T_plus_10,T +10%,1.1,35,gen=25_member=4228_pso,2,,3.89939
T_plus_10,T +10%,1.1,35,gen=32_member=5451_pso,2,,2.64638
T_plus_10,T +10%,1.1,35,gen=29_member=4857_pso,1,,1.53899
T_plus_10,T +10%,1.1,35,gen=29_member=4900_pso,1,,2.54979
T_plus_10,T +10%,1.1,35,gen=34_member=5770_pso,1,,3.75781
T_plus_10,T +10%,1.1,35,gen=25_member=4281_pso,1,,3.61361
T_plus_10,T +10%,1.1,35,gen=30_member=5060_pso,1,,3.96379
T_plus_10,T +10%,1.1,35,gen=20_member=3330_pso,1,,0.838778
T_plus_10,T +10%,1.1,35,gen=33_member=5517_pso,1,,3.22042
T_plus_10,T +10%,1.1,35,gen=27_member=4531_pso,1,,2.4365
T_plus_10,T +10%,1.1,35,gen=28_member=4656_pso,1,,3.31381
T_plus_10,T +10%,1.1,35,gen=32_member=5494_pso,1,,2.02469
T_plus_10,T +10%,1.1,35,gen=32_member=5393_pso,1,,1.23504
T_plus_10,T +10%,1.1,35,gen=31_member=5211_pso,1,,1.86623
T_plus_10,T +10%,1.1,35,gen=33_member=5588_pso,1,,2.39921
T_plus_10,T +10%,1.1,35,gen=28_member=4713_pso,1,,2.47007
T_plus_10,T +10%,1.1,35,gen=27_member=4515_pso,1,,2.88766
T_plus_10,T +10%,1.1,35,gen=25_member=4218_pso,2,,2.25579
T_plus_10,T +10%,1.1,35,gen=32_member=5401_pso,1,,2.97649
T_plus_10,T +10%,1.1,35,gen=32_member=5421_pso,1,,3.71287
T_plus_10,T +10%,1.1,35,gen=28_member=4670_pso,1,,3.75718
T_plus_10,T +10%,1.1,35,gen=26_member=4402_pso,1,,2.01765
T_plus_10,T +10%,1.1,35,gen=22_member=3645_pso,1,,1.07354
T_plus_10,T +10%,1.1,35,gen=34_member=5683_pso,1,,3.97238
T_plus_10,T +10%,1.1,35,gen=29_member=4866_pso,1,,4.20427
T_plus_10,T +10%,1.1,35,gen=32_member=5424_pso,1,,3.66731
T_plus_10,T +10%,1.1,35,gen=31_member=5304_pso,1,,3.16945
T_plus_10,T +10%,1.1,35,gen=33_member=5535_pso,1,,2.07126
T_plus_10,T +10%,1.1,35,gen=34_member=5718_pso,1,,2.14853
T_plus_10,T +10%,1.1,35,gen=22_member=3739_pso,1,,2.11963
T_plus_10,T +10%,1.1,35,gen=32_member=5365_pso,1,,3.99131
T_plus_10,T +10%,1.1,35,gen=30_member=5115_pso,2,,4.08116
T_plus_10,T +10%,1.1,35,gen=17_member=2815_pso,1,,1.33696
T_plus_10,T +10%,1.1,35,gen=27_member=4588_pso,1,,0.930683
T_plus_10,T +10%,1.1,35,gen=31_member=5258_pso,1,,1.85563
T_plus_10,T +10%,1.1,35,gen=22_member=3627_pso,1,,3.9094
T_plus_10,T +10%,1.1,35,gen=31_member=5192_pso,1,,2.6814
T_plus_10,T +10%,1.1,35,gen=29_member=4855_pso,1,,4.08524
T_plus_10,T +10%,1.1,35,gen=28_member=4809_pso,1,,2.87327
T_plus_10,T +10%,1.1,35,gen=30_member=5001_pso,1,,2.11491
T_plus_10,T +10%,1.1,35,gen=26_member=4362_pso,1,,2.63406
T_plus_10,T +10%,1.1,35,gen=14_member=2314_pso,1,,0.843329
T_plus_10,T +10%,1.1,35,gen=31_member=5270_pso,1,,3.21608
T_plus_10,T +10%,1.1,35,gen=28_member=4805_pso,1,,1.65496
T_plus_10,T +10%,1.1,35,gen=21_member=3486_pso,1,,0.858717
T_plus_10,T +10%,1.1,35,gen=22_member=3729_pso,1,,2.31071
T_plus_10,T +10%,1.1,35,gen=18_member=3011_pso,1,,1.34001
T_plus_10,T +10%,1.1,35,gen=34_member=5720_pso,1,,3.60414
T_plus_10,T +10%,1.1,35,gen=29_member=4906_pso,1,,1.84588
T_plus_10,T +10%,1.1,35,gen=31_member=5165_pso,1,,3.99401
T_plus_10,T +10%,1.1,35,gen=31_member=5174_pso,1,,2.63726
T_plus_10,T +10%,1.1,35,gen=27_member=4495_pso,1,,1.23488
T_plus_10,T +10%,1.1,35,gen=30_member=5066_pso,2,,3.43762
T_plus_10,T +10%,1.1,35,gen=26_member=4341_pso,1,,2.5483
T_plus_10,T +10%,1.1,35,gen=26_member=4430_pso,1,,2.30185
T_plus_10,T +10%,1.1,35,gen=24_member=3979_pso,1,,2.31805
T_plus_10,T +10%,1.1,35,gen=33_member=5639_pso,1,,3.90289
T_plus_10,T +10%,1.1,35,gen=30_member=5135_pso,1,,2.44158
T_plus_10,T +10%,1.1,35,gen=33_member=5510_pso,1,,3.96838
T_plus_10,T +10%,1.1,35,gen=33_member=5591_pso,1,,4.26843
T_plus_10,T +10%,1.1,35,gen=28_member=4678_pso,2,,3.44153
T_plus_10,T +10%,1.1,35,gen=19_member=3166_pso,1,,0.840988
T_plus_10,T +10%,1.1,35,gen=28_member=4699_pso,1,,2.47009
T_plus_10,T +10%,1.1,35,gen=35_member=5896_pso,1,,3.13397
T_plus_10,T +10%,1.1,35,gen=35_member=5937_pso,2,,3.53807
T_plus_10,T +10%,1.1,35,gen=35_member=5857_pso,1,,3.87344
T_plus_10,T +10%,1.1,35,gen=35_member=5917_pso,1,,1.10367
T_plus_10,T +10%,1.1,35,gen=35_member=5933_pso,1,,2.17478
T_plus_10,T +10%,1.1,35,gen=35_member=5938_pso,1,,1.83364
T_plus_10,T +10%,1.1,35,gen=35_member=5991_pso,1,,2.64323
T_plus_10,T +10%,1.1,35,gen=35_member=6012_pso,1,,3.6265
T_plus_10,T +10%,1.1,35,gen=35_member=5876_pso,1,,1.77424
T_plus_10,T +10%,1.1,35,gen=35_member=5954_pso,1,,4.07277
T_plus_10,T +10%,1.1,35,gen=35_member=5899_pso,1,,1.19979
T_plus_10,T +10%,1.1,35,gen=35_member=5926_pso,1,,3.692
T_plus_10,T +10%,1.1,35,gen=35_member=5920_pso,1,,1.75527
T_plus_10,T +10%,1.1,35,gen=35_member=5887_pso,1,,3.41642
T_plus_10,T +10%,1.1,35,gen=35_member=5970_pso,1,,3.40324
T_plus_10,T +10%,1.1,35,gen=35_member=5908_pso,1,,4.04978
T_plus_10,T +10%,1.1,35,gen=35_member=5864_pso,1,,4.27758
T_plus_10,T +10%,1.1,35,gen=35_member=5943_pso,1,,3.10965
T_plus_10,T +10%,1.1,35,gen=35_member=5923_pso,1,,2.08074
T_plus_10,T +10%,1.1,35,gen=35_member=5947_pso,1,,4.10998
T_plus_10,T +10%,1.1,35,gen=35_member=5980_pso,1,,4.13383
T_plus_10,T +10%,1.1,35,gen=35_member=5972_pso,1,,4.15556
T_plus_10,T +10%,1.1,35,gen=35_member=5951_pso,1,,2.25127
T_plus_10,T +10%,1.1,35,gen=35_member=5948_pso,1,,2.90038
T_plus_10,T +10%,1.1,35,gen=35_member=5897_pso,1,,4.05826
T_plus_10,T +10%,1.1,36,152,1,,5.0182
T_plus_10,T +10%,1.1,36,gen=25_member=4283_pso,1,,0.814866
T_plus_10,T +10%,1.1,36,130,1,,4.92289
T_plus_10,T +10%,1.1,36,16,1,,4.71684
T_plus_10,T +10%,1.1,36,gen=32_member=5483_pso,1,,3.05027
T_plus_10,T +10%,1.1,36,gen=27_member=4500_pso,1,,4.5016
T_plus_10,T +10%,1.1,36,95,1,,4.9364
T_plus_10,T +10%,1.1,36,gen=30_member=5079_pso,1,,1.48331
T_plus_10,T +10%,1.1,36,gen=34_member=5700_pso,1,,4.63418
T_plus_10,T +10%,1.1,36,gen=28_member=4648_pso,1,,4.43237
T_plus_10,T +10%,1.1,36,gen=32_member=5455_pso,1,,4.55857
T_plus_10,T +10%,1.1,36,gen=34_member=5728_pso,1,,3.24192
T_plus_10,T +10%,1.1,36,gen=24_member=4059_pso,1,,1.43377
T_plus_10,T +10%,1.1,36,156,1,,4.64961
T_plus_10,T +10%,1.1,36,gen=34_member=5696_pso,1,,0.985283
T_plus_10,T +10%,1.1,36,gen=31_member=5318_pso,1,,1.13571
T_plus_10,T +10%,1.1,36,gen=28_member=4671_pso,1,,3.5337
T_plus_10,T +10%,1.1,36,gen=34_member=5823_pso,1,,2.98358
T_plus_10,T +10%,1.1,36,gen=27_member=4624_pso,2,,3.30573
T_plus_10,T +10%,1.1,36,gen=32_member=5474_pso,1,,1.58954
T_plus_10,T +10%,1.1,36,gen=28_member=4675_pso,1,,0.896522
T_plus_10,T +10%,1.1,36,10,1,,4.71545
T_plus_10,T +10%,1.1,36,gen=28_member=4724_pso,1,,2.83052
T_plus_10,T +10%,1.1,36,gen=31_member=5215_pso,1,,1.88044
T_plus_10,T +10%,1.1,36,gen=28_member=4815_pso,1,,1.18222
T_plus_10,T +10%,1.1,36,gen=32_member=5490_pso,1,,3.47388
T_plus_10,T +10%,1.1,36,gen=33_member=5568_pso,1,,1.39837
T_plus_10,T +10%,1.1,36,gen=32_member=5381_pso,1,,1.95922
T_plus_10,T +10%,1.1,36,gen=35_member=5896_pso,1,,3.13397
T_plus_10,T +10%,1.1,36,gen=31_member=5245_pso,1,,1.93055
T_plus_10,T +10%,1.1,36,gen=28_member=4783_pso,2,,2.00115
T_plus_10,T +10%,1.1,36,gen=33_member=5661_pso,2,,4.22044
T_plus_10,T +10%,1.1,36,gen=34_member=5774_pso,1,,4.5455
T_plus_10,T +10%,1.1,36,gen=32_member=5484_pso,1,,1.52862
T_plus_10,T +10%,1.1,36,gen=25_member=4242_pso,1,,1.70005
T_plus_10,T +10%,1.1,36,gen=22_member=3700_pso,1,,0.948078
T_plus_10,T +10%,1.1,36,gen=35_member=5857_pso,1,,3.87344
T_plus_10,T +10%,1.1,36,gen=29_member=4882_pso,1,,3.44223
T_plus_10,T +10%,1.1,36,gen=31_member=5304_pso,1,,3.16945
T_plus_10,T +10%,1.1,36,gen=27_member=4568_pso,2,,1.62533
T_plus_10,T +10%,1.1,36,gen=35_member=5917_pso,1,,1.10367
T_plus_10,T +10%,1.1,36,gen=27_member=4589_pso,2,,4.3048
T_plus_10,T +10%,1.1,36,gen=35_member=5933_pso,1,,2.17478
T_plus_10,T +10%,1.1,36,gen=33_member=5523_pso,1,,1.55606
T_plus_10,T +10%,1.1,36,gen=27_member=4545_pso,1,,3.09806
T_plus_10,T +10%,1.1,36,gen=33_member=5575_pso,1,,2.2663
T_plus_10,T +10%,1.1,36,gen=32_member=5338_pso,1,,3.33146
T_plus_10,T +10%,1.1,36,gen=31_member=5205_pso,1,,3.57487
T_plus_10,T +10%,1.1,36,gen=32_member=5358_pso,1,,3.36267
T_plus_10,T +10%,1.1,36,gen=28_member=4652_pso,2,,4.26269
T_plus_10,T +10%,1.1,36,gen=29_member=4958_pso,1,,1.26017
T_plus_10,T +10%,1.1,36,gen=31_member=5228_pso,1,,3.78377
T_plus_10,T +10%,1.1,36,gen=33_member=5595_pso,1,,3.84913
T_plus_10,T +10%,1.1,36,gen=22_member=3712_pso,1,,2.50869
T_plus_10,T +10%,1.1,36,gen=31_member=5167_pso,1,,1.3706
T_plus_10,T +10%,1.1,36,gen=27_member=4502_pso,1,,2.36143
T_plus_10,T +10%,1.1,36,gen=25_member=4212_pso,1,,1.65963
T_plus_10,T +10%,1.1,36,gen=27_member=4497_pso,1,,4.19762
T_plus_10,T +10%,1.1,36,gen=25_member=4184_pso,1,,2.80274
T_plus_10,T +10%,1.1,36,gen=31_member=5257_pso,1,,4.02244
T_plus_10,T +10%,1.1,36,gen=31_member=5188_pso,1,,1.06012
T_plus_10,T +10%,1.1,36,gen=33_member=5641_pso,1,,2.57513
T_plus_10,T +10%,1.1,36,gen=30_member=5132_pso,1,,3.73417
T_plus_10,T +10%,1.1,36,gen=33_member=5561_pso,1,,2.71922
T_plus_10,T +10%,1.1,36,gen=33_member=5537_pso,1,,3.82635
T_plus_10,T +10%,1.1,36,gen=27_member=4488_pso,1,,1.79787
T_plus_10,T +10%,1.1,36,gen=24_member=3998_pso,1,,1.0284
T_plus_10,T +10%,1.1,36,gen=33_member=5524_pso,1,,2.59417
T_plus_10,T +10%,1.1,36,gen=29_member=4822_pso,2,,4.36941
T_plus_10,T +10%,1.1,36,gen=27_member=4540_pso,1,,2.74976
T_plus_10,T +10%,1.1,36,gen=31_member=5267_pso,1,,1.3188
T_plus_10,T +10%,1.1,36,gen=26_member=4373_pso,1,,2.86883
T_plus_10,T +10%,1.1,36,gen=35_member=5876_pso,1,,1.77424
T_plus_10,T +10%,1.1,36,gen=29_member=4957_pso,2,,3.80527
T_plus_10,T +10%,1.1,36,gen=32_member=5421_pso,1,,3.71287
T_plus_10,T +10%,1.1,36,gen=32_member=5403_pso,1,,4.15919
T_plus_10,T +10%,1.1,36,gen=31_member=5310_pso,1,,3.54971
T_plus_10,T +10%,1.1,36,gen=26_member=4366_pso,1,,3.65002
T_plus_10,T +10%,1.1,36,gen=25_member=4221_pso,1,,3.94222
T_plus_10,T +10%,1.1,36,gen=20_member=3340_pso,2,,2.34621
T_plus_10,T +10%,1.1,36,gen=35_member=5899_pso,2,,1.19979
T_plus_10,T +10%,1.1,36,gen=25_member=4279_pso,1,,3.37962
T_plus_10,T +10%,1.1,36,gen=35_member=5926_pso,2,,3.692
T_plus_10,T +10%,1.1,36,gen=33_member=5614_pso,1,,1.73421
T_plus_10,T +10%,1.1,36,gen=32_member=5465_pso,1,,2.24251
T_plus_10,T +10%,1.1,36,gen=35_member=5920_pso,1,,1.75527
T_plus_10,T +10%,1.1,36,gen=29_member=4899_pso,1,,4.33488
T_plus_10,T +10%,1.1,36,gen=28_member=4764_pso,1,,2.61869
T_plus_10,T +10%,1.1,36,gen=26_member=4345_pso,1,,2.04327
T_plus_10,T +10%,1.1,36,gen=27_member=4538_pso,1,,2.93817
T_plus_10,T +10%,1.1,36,gen=35_member=5887_pso,1,,3.41642
T_plus_10,T +10%,1.1,36,gen=34_member=5810_pso,1,,2.47089
T_plus_10,T +10%,1.1,36,gen=25_member=4140_pso,1,,2.95981
T_plus_10,T +10%,1.1,36,gen=21_member=3518_pso,1,,2.66474
T_plus_10,T +10%,1.1,36,gen=31_member=5261_pso,1,,2.68448
T_plus_10,T +10%,1.1,36,gen=34_member=5835_pso,1,,0.859642
T_plus_10,T +10%,1.1,36,gen=28_member=4810_pso,1,,2.92038
T_plus_10,T +10%,1.1,36,gen=19_member=3175_pso,2,,2.3914
T_plus_10,T +10%,1.1,36,gen=30_member=5154_pso,1,,2.4158
T_plus_10,T +10%,1.1,36,gen=35_member=5970_pso,1,,3.40324
T_plus_10,T +10%,1.1,36,gen=35_member=6012_pso,1,,3.6265
T_plus_10,T +10%,1.1,36,gen=24_member=3984_pso,1,,2.21036
T_plus_10,T +10%,1.1,36,gen=33_member=5639_pso,1,,3.90289
T_plus_10,T +10%,1.1,36,gen=32_member=5399_pso,1,,1.29396
T_plus_10,T +10%,1.1,36,gen=35_member=5908_pso,1,,4.04978
T_plus_10,T +10%,1.1,36,gen=23_member=3897_pso,1,,1.81806
T_plus_10,T +10%,1.1,36,gen=27_member=4574_pso,1,,2.77195
T_plus_10,T +10%,1.1,36,gen=27_member=4529_pso,2,,2.30025
T_plus_10,T +10%,1.1,36,gen=34_member=5692_pso,1,,1.2228
T_plus_10,T +10%,1.1,36,gen=34_member=5710_pso,1,,4.41264
T_plus_10,T +10%,1.1,36,gen=35_member=5864_pso,1,,4.27758
T_plus_10,T +10%,1.1,36,gen=33_member=5531_pso,1,,4.39753
T_plus_10,T +10%,1.1,36,gen=26_member=4397_pso,1,,2.10105
T_plus_10,T +10%,1.1,36,gen=29_member=4870_pso,1,,0.927277
T_plus_10,T +10%,1.1,36,gen=33_member=5560_pso,1,,1.71493
T_plus_10,T +10%,1.1,36,gen=33_member=5528_pso,1,,1.28285
T_plus_10,T +10%,1.1,36,gen=35_member=5943_pso,1,,3.10965
T_plus_10,T +10%,1.1,36,gen=30_member=5087_pso,1,,3.18696
T_plus_10,T +10%,1.1,36,gen=32_member=5350_pso,1,,3.92309
T_plus_10,T +10%,1.1,36,gen=31_member=5219_pso,1,,2.21108
T_plus_10,T +10%,1.1,36,gen=30_member=5030_pso,1,,1.02907
T_plus_10,T +10%,1.1,36,gen=32_member=5485_pso,1,,3.46969
T_plus_10,T +10%,1.1,36,gen=26_member=4435_pso,1,,2.53828
T_plus_10,T +10%,1.1,36,gen=21_member=3599_pso,1,,2.78545
T_plus_10,T +10%,1.1,36,gen=32_member=5469_pso,1,,1.35269
T_plus_10,T +10%,1.1,36,gen=29_member=4915_pso,1,,2.72844
T_plus_10,T +10%,1.1,36,gen=31_member=5187_pso,1,,1.08318
T_plus_10,T +10%,1.1,36,gen=29_member=4842_pso,1,,4.32946
T_plus_10,T +10%,1.1,36,gen=35_member=5923_pso,1,,2.08074
T_plus_10,T +10%,1.1,36,gen=29_member=4872_pso,2,,1.64247
T_plus_10,T +10%,1.1,36,gen=30_member=5158_pso,1,,2.51746
T_plus_10,T +10%,1.1,36,gen=33_member=5530_pso,1,,3.59838
T_plus_10,T +10%,1.1,36,gen=26_member=4318_pso,2,,3.20312
T_plus_10,T +10%,1.1,36,gen=32_member=5495_pso,1,,2.1367
T_plus_10,T +10%,1.1,36,gen=34_member=5780_pso,1,,1.94016
T_plus_10,T +10%,1.1,36,gen=35_member=5947_pso,1,,4.10998
T_plus_10,T +10%,1.1,36,gen=24_member=4026_pso,1,,2.44591
T_plus_10,T +10%,1.1,36,gen=28_member=4715_pso,1,,4.00528
T_plus_10,T +10%,1.1,36,gen=25_member=4211_pso,2,,2.32078
